"CUSTOMER_ID","CUST_FIRST_NAME","CUST_LAST_NAME","CUST_ADDRESS","PHONE_NUMBERS","NLS_LANGUAGE","NLS_TERRITORY","CREDIT_LIMIT","CUST_EMAIL","ACCOUNT_MGR_ID","CUST_GEO_LOCATION","DATE_OF_BIRTH","MARITAL_STATUS","GENDER","INCOME_LEVEL"
139,"Placido","Kubrick",oracle.sql.STRUCT@5930f4d8,[+1 319 123 4278],"us","AMERICA",500,"Placido.Kubrick@SCOTER.COM",145,oracle.sql.STRUCT@4c17bb8e,22/11/42,"single","M","F: 110,000 - 129,999"
140,"Claudia","Kurosawa",oracle.sql.STRUCT@56d9c972,[+1 712 123 4280],"us","AMERICA",500,"Claudia.Kurosawa@CHUKAR.COM",145,oracle.sql.STRUCT@6ec5f294,11/12/81,"married","M","E: 90,000 - 109,999"
141,"Maximilian","Henner",oracle.sql.STRUCT@300d5da0,[+1 319 123 4282],"us","AMERICA",500,"Maximilian.Henner@DUNLIN.COM",145,oracle.sql.STRUCT@41375be4,21/12/73,"single","M","H: 150,000 - 169,999"
143,"Sachin","Neeson",oracle.sql.STRUCT@593d88e9,[+1 515 123 4290],"us","AMERICA",500,"Sachin.Neeson@GALLINULE.COM",145,oracle.sql.STRUCT@182d8008,20/01/62,"single","M","F: 110,000 - 129,999"
144,"Sivaji","Landis",oracle.sql.STRUCT@42973ef0,[+1 319 123 4301],"us","AMERICA",500,"Sivaji.Landis@GOLDENEYE.COM",145,oracle.sql.STRUCT@3904a53d,09/02/70,"married","M","F: 110,000 - 129,999"
145,"Mammutti","Pacino",oracle.sql.STRUCT@ccb1834,[+1 745 123 4306],"us","AMERICA",500,"Mammutti.Pacino@GREBE.COM",145,oracle.sql.STRUCT@7892e465,19/02/46,"single","M","F: 110,000 - 129,999"
147,"Ishwarya","Roberts",oracle.sql.STRUCT@3092539,[+1 414 123 4308],"us","AMERICA",600,"Ishwarya.Roberts@LAPWING.COM",145,oracle.sql.STRUCT@1f384528,21/03/44,"single","F","G: 130,000 - 149,999"
148,"Gustav","Steenburgen",oracle.sql.STRUCT@4be6f443,[+1 608 123 4309],"us","AMERICA",600,"Gustav.Steenburgen@PINTAIL.COM",145,oracle.sql.STRUCT@24389096,10/04/50,"married","M","F: 110,000 - 129,999"
149,"Markus","Rampling",oracle.sql.STRUCT@6e5249c5,[+1 608 123 4318],"us","AMERICA",600,"Markus.Rampling@PUFFIN.COM",145,oracle.sql.STRUCT@339e4022,20/04/41,"single","M","D: 70,000 - 89,999"
150,"Goldie","Slater",oracle.sql.STRUCT@4f26eefe,[+1 414 123 4323],"us","AMERICA",700,"Goldie.Slater@PYRRHULOXIA.COM",145,oracle.sql.STRUCT@2ffa6bac,11/05/51,"married","M","D: 70,000 - 89,999"
151,"Divine","Aykroyd",oracle.sql.STRUCT@539a03f7,[+1 414 123 4324],"us","AMERICA",700,"Divine.Aykroyd@REDSTART.COM",145,oracle.sql.STRUCT@12c4d6f6,20/05/76,"single","M","F: 110,000 - 129,999"
152,"Dieter","Matthau",oracle.sql.STRUCT@6a6d9b4e,[+1 414 123 4328],"us","AMERICA",700,"Dieter.Matthau@VERDIN.COM",145,oracle.sql.STRUCT@16b62aa4,09/06/22,"married","M","A: Below 30,000"
153,"Divine","Sheen",oracle.sql.STRUCT@1530063e,[+1 608 123 4332],"us","AMERICA",700,"Divine.Sheen@COWBIRD.COM",145,oracle.sql.STRUCT@21770108,20/06/67,"single","M","I: 170,000 - 189,999"
154,"Frederic","Grodin",oracle.sql.STRUCT@27464983,[+1 608 123 4344],"us","AMERICA",700,"Frederic.Grodin@CREEPER.COM",145,oracle.sql.STRUCT@82a4c5,29/06/65,"single","F","L: 300,000 and above"
155,"Frederico","Romero",oracle.sql.STRUCT@1596531d,[+1 414 123 4347],"us","AMERICA",700,"Frederico.Romero@CURLEW.COM",145,oracle.sql.STRUCT@cf06fe6,09/07/42,"married","M","E: 90,000 - 109,999"
156,"Goldie","Montand",oracle.sql.STRUCT@19ef35aa,[+1 414 123 4348],"us","AMERICA",700,"Goldie.Montand@DIPPER.COM",145,oracle.sql.STRUCT@c5e1ede,09/08/55,"married","F","F: 110,000 - 129,999"
157,"Sidney","Capshaw",oracle.sql.STRUCT@2bf7aaf3,[+1 414 123 4350],"us","AMERICA",700,"Sidney.Capshaw@DUNLIN.COM",145,oracle.sql.STRUCT@24f76f34,18/08/69,"single","M","G: 130,000 - 149,999"
158,"Frederico","Lyon",oracle.sql.STRUCT@44d54c65,[+1 745 123 4367],"us","AMERICA",700,"Frederico.Lyon@FLICKER.COM",145,oracle.sql.STRUCT@388102cf,07/09/70,"married","M","J: 190,000 - 249,999"
159,"Eddie","Boyer",oracle.sql.STRUCT@2e37871e,[+1 414 123 4369],"us","AMERICA",700,"Eddie.Boyer@GALLINULE.COM",145,oracle.sql.STRUCT@3126d323,07/10/53,"married","M","G: 130,000 - 149,999"
160,"Eddie","Stern",oracle.sql.STRUCT@5f7e0706,[+1 715 123 4372],"us","AMERICA",700,"Eddie.Stern@GODWIT.COM",145,oracle.sql.STRUCT@6f59f15c,06/11/50,"married","M","G: 130,000 - 149,999"
161,"Ernest","Weaver",oracle.sql.STRUCT@7d4484de,[+1 414 123 4373],"us","AMERICA",900,"Ernest.Weaver@GROSBEAK.COM",145,oracle.sql.STRUCT@7afcff9e,16/11/42,"single","M","B: 30,000 - 49,999"
162,"Ernest","George",oracle.sql.STRUCT@559581f0,[+1 608 123 4374],"us","AMERICA",900,"Ernest.George@LAPWING.COM",145,oracle.sql.STRUCT@75e6490f,07/12/75,"married","M","D: 70,000 - 89,999"
163,"Ernest","Chandar",oracle.sql.STRUCT@2cdd4119,[+1 414 123 4376],"us","AMERICA",900,"Ernest.Chandar@LIMPKIN.COM",145,oracle.sql.STRUCT@31405b13,16/12/62,"single","M","H: 150,000 - 169,999"
164,"Charlotte","Kazan",oracle.sql.STRUCT@4823c6ca,[+1 608 123 4378],"us","AMERICA",1200,"Charlotte.Kazan@MERGANSER.COM",145,oracle.sql.STRUCT@f4a40f0,05/01/54,"married","M","I: 170,000 - 189,999"
165,"Charlotte","Fonda",oracle.sql.STRUCT@49d91d89,[+1 414 123 4381],"us","AMERICA",1200,"Charlotte.Fonda@MOORHEN.COM",145,oracle.sql.STRUCT@7a724f62,05/02/56,"married","M","J: 190,000 - 249,999"
166,"Dheeraj","Alexander",oracle.sql.STRUCT@2cb1c370,[+1 612 123 4397],"us","AMERICA",1200,"Dheeraj.Alexander@NUTHATCH.COM",145,oracle.sql.STRUCT@71a15bd6,14/02/50,"single","F","G: 130,000 - 149,999"
167,"Gerard","Hershey",oracle.sql.STRUCT@7015253e,[+1 612 123 4399],"us","AMERICA",1200,"Gerard.Hershey@PARULA.COM",145,oracle.sql.STRUCT@18f47d01,06/03/48,"married","M","D: 70,000 - 89,999"
169,"Dheeraj","Davis",oracle.sql.STRUCT@3a7c872c,[+1 612 123 4417],"us","AMERICA",1200,"Dheeraj.Davis@PIPIT.COM",145,oracle.sql.STRUCT@41f8045e,05/04/81,"married","F","F: 110,000 - 129,999"
170,"Harry Dean","Fonda",oracle.sql.STRUCT@181de58a,[+1 612 123 4419],"us","AMERICA",1200,"HarryDean.Fonda@PLOVER.COM",145,oracle.sql.STRUCT@233a9ffd,15/04/88,"single","M","G: 130,000 - 149,999"
171,"Hema","Powell",oracle.sql.STRUCT@7d212951,[+1 507 123 4421],"us","AMERICA",1200,"Hema.Powell@SANDERLING.COM",145,oracle.sql.STRUCT@7c7a185f,05/05/53,"married","M","D: 70,000 - 89,999"
173,"Kathleen","Walken",oracle.sql.STRUCT@b3c93ef,[+1 612 123 4434],"us","AMERICA",1200,"Kathleen.Walken@VIREO.COM",145,oracle.sql.STRUCT@7c8e2002,04/06/73,"married","F","E: 90,000 - 109,999"
174,"Blake","Seignier",oracle.sql.STRUCT@811e563,[+1 315 123 4442],"us","AMERICA",1200,"Blake.Seignier@GALLINULE.COM",149,oracle.sql.STRUCT@2405acde,14/06/88,"single","M","H: 150,000 - 169,999"
175,"Claude","Powell",oracle.sql.STRUCT@4b49e05a,[+1 315 123 4447],"us","AMERICA",1200,"Claude.Powell@GODWIT.COM",149,oracle.sql.STRUCT@46ca4701,04/07/46,"married","M","F: 110,000 - 129,999"
176,"Faye","Glenn",oracle.sql.STRUCT@41f79846,[+1 716 123 4457],"us","AMERICA",1200,"Faye.Glenn@GREBE.COM",149,oracle.sql.STRUCT@489dbffa,14/07/47,"single","F","B: 30,000 - 49,999"
178,"Grace","Belushi",oracle.sql.STRUCT@4c52dd83,[+1 518 123 4464],"us","AMERICA",1200,"Grace.Belushi@KILLDEER.COM",149,oracle.sql.STRUCT@58346947,02/09/86,"married","M","H: 150,000 - 169,999"
179,"Harry dean","Forrest",oracle.sql.STRUCT@257cefaf,[+1 518 123 4474],"us","AMERICA",1200,"Harrydean.Forrest@KISKADEE.COM",149,oracle.sql.STRUCT@3bf695,12/09/74,"single","M","G: 130,000 - 149,999"
180,"Harry dean","Cage",oracle.sql.STRUCT@5a5f9dd4,[+1 914 123 4494],"us","AMERICA",1200,"Harrydean.Cage@LAPWING.COM",149,oracle.sql.STRUCT@215ab989,02/10/75,"married","F","F: 110,000 - 129,999"
182,"Lauren","Dench",oracle.sql.STRUCT@63192b9a,[+1 716 123 4575],"us","AMERICA",1200,"Lauren.Dench@LONGSPUR.COM",149,oracle.sql.STRUCT@3cc9f632,22/10/75,"single","M","K: 250,000 - 299,999"
183,"Lauren","Altman",oracle.sql.STRUCT@1ade7d42,[+1 914 123 4578],"us","AMERICA",1200,"Lauren.Altman@MERGANSER.COM",149,oracle.sql.STRUCT@6ebc0961,01/11/68,"married","F","C: 50,000 - 69,999"
184,"Mary Beth","Roberts",oracle.sql.STRUCT@4453bad7,[+1 315 123 4597],"us","AMERICA",1200,"MaryBeth.Roberts@NUTHATCH.COM",149,oracle.sql.STRUCT@3758bc09,11/11/27,"single","M","A: Below 30,000"
185,"Matthew","Wright",oracle.sql.STRUCT@5e05f3cd,[+1 716 123 4599],"us","AMERICA",1200,"Matthew.Wright@OVENBIRD.COM",149,oracle.sql.STRUCT@507c1e6d,01/12/59,"married","F","G: 130,000 - 149,999"
187,"Grace","Dvrrie",oracle.sql.STRUCT@9a093b7,[+1 518 123 4617],"us","AMERICA",1200,"Grace.Dvrrie@PHOEBE.COM",149,oracle.sql.STRUCT@7b6ade7e,31/12/48,"married","F","E: 90,000 - 109,999"
188,"Charlotte","Buckley",oracle.sql.STRUCT@a00d145,[+1 518 123 4618],"us","AMERICA",1200,"Charlotte.Buckley@PINTAIL.COM",149,oracle.sql.STRUCT@3a3f391e,10/01/49,"single","F","F: 110,000 - 129,999"
189,"Gena","Harris",oracle.sql.STRUCT@370f28c5,[+1 914 123 4619],"us","AMERICA",1200,"Gena.Harris@PIPIT.COM",149,oracle.sql.STRUCT@1abb9974,30/01/55,"married","M","F: 110,000 - 129,999"
191,"Maureen","Sanders",oracle.sql.STRUCT@16bde99f,[+1 215 123 4644],"us","AMERICA",1200,"Maureen.Sanders@PUFFIN.COM",149,oracle.sql.STRUCT@5589c59f,29/02/24,"married","M","A: Below 30,000"
192,"Sean","Stockwell",oracle.sql.STRUCT@1b8e86eb,[+1 610 123 4657],"us","AMERICA",1200,"Sean.Stockwell@PYRRHULOXIA.COM",149,oracle.sql.STRUCT@5d38ccd7,30/03/56,"married","M","I: 170,000 - 189,999"
193,"Harry dean","Kinski",oracle.sql.STRUCT@24b037fe,[+1 412 123 4662],"us","AMERICA",1200,"Harrydean.Kinski@REDPOLL.COM",149,oracle.sql.STRUCT@3f0ebbca,30/04/55,"married","M","D: 70,000 - 89,999"
194,"Kathleen","Garcia",oracle.sql.STRUCT@50d8cb1e,[+1 814 123 4663],"us","AMERICA",1200,"Kathleen.Garcia@REDSTART.COM",149,oracle.sql.STRUCT@4b9dfba6,30/05/71,"married","F","I: 170,000 - 189,999"
195,"Sean","Olin",oracle.sql.STRUCT@6eb72aec,[+1 610 123 4664],"us","AMERICA",1200,"Sean.Olin@SCAUP.COM",149,oracle.sql.STRUCT@24ad0c1b,09/06/86,"single","F","F: 110,000 - 129,999"
196,"Gerard","Dench",oracle.sql.STRUCT@323bb3ab,[+1 610 123 4667],"us","AMERICA",1200,"Gerard.Dench@SCOTER.COM",149,oracle.sql.STRUCT@165f3e81,29/06/53,"married","F","E: 90,000 - 109,999"
197,"Gerard","Altman",oracle.sql.STRUCT@41e896ec,[+1 610 123 4669],"us","AMERICA",1200,"Gerard.Altman@SHRIKE.COM",149,oracle.sql.STRUCT@d69871e,08/07/84,"single","F","F: 110,000 - 129,999"
198,"Maureen","de Funes",oracle.sql.STRUCT@6220cbf3,[+1 717 123 4674],"us","AMERICA",1200,"Maureen.deFunes@SISKIN.COM",149,oracle.sql.STRUCT@d644a00,29/07/49,"married","F","D: 70,000 - 89,999"
199,"Clint","Chapman",oracle.sql.STRUCT@83ee2b6,[+1 215 123 4676],"us","AMERICA",1400,"Clint.Chapman@SNIPE.COM",149,oracle.sql.STRUCT@492ec5d8,07/08/52,"single","F","F: 110,000 - 129,999"
200,"Clint","Gielgud",oracle.sql.STRUCT@2db5e05d,[+1 412 123 4681],"us","AMERICA",1400,"Clint.Gielgud@STILT.COM",149,oracle.sql.STRUCT@2ae8ba1,28/08/78,"married","F","E: 90,000 - 109,999"
201,"Eric","Prashant",oracle.sql.STRUCT@7d7ae210,[+1 412 123 4684],"us","AMERICA",1400,"Eric.Prashant@TATTLER.COM",149,oracle.sql.STRUCT@4245e862,27/09/43,"married","F","C: 50,000 - 69,999"
202,"Ingrid","Welles",oracle.sql.STRUCT@40f05f7f,[+1 412 123 4688],"us","AMERICA",1400,"Ingrid.Welles@TEAL.COM",149,oracle.sql.STRUCT@36f52743,27/10/39,"married","M","D: 70,000 - 89,999"
203,"Ingrid","Rampling",oracle.sql.STRUCT@1c3539ef,[+1 412 123 4691],"us","AMERICA",1400,"Ingrid.Rampling@WIGEON.COM",149,oracle.sql.STRUCT@715ec4f3,05/11/48,"single","M","F: 110,000 - 129,999"
204,"Cliff","Puri",oracle.sql.STRUCT@33976600,[+1 717 123 4692],"us","AMERICA",1400,"Cliff.Puri@CORMORANT.COM",149,oracle.sql.STRUCT@2c47800e,26/11/61,"married","M","J: 190,000 - 249,999"
205,"Emily","Pollack",oracle.sql.STRUCT@19082e28,[+1 814 123 4696],"us","AMERICA",1400,"Emily.Pollack@DIPPER.COM",149,oracle.sql.STRUCT@1ef608a6,06/12/55,"single","M","L: 300,000 and above"
206,"Fritz","Hackman",oracle.sql.STRUCT@1659da1e,[+1 814 123 4697],"us","AMERICA",1400,"Fritz.Hackman@DUNLIN.COM",149,oracle.sql.STRUCT@68e7f2b,26/12/83,"married","F","G: 130,000 - 149,999"
207,"Cybill","Laughton",oracle.sql.STRUCT@5eaf68bc,[+1 412 123 4700],"us","AMERICA",1400,"Cybill.Laughton@EIDER.COM",149,oracle.sql.STRUCT@7032e8f7,04/01/89,"single","M","F: 110,000 - 129,999"
208,"Cyndi","Griem",oracle.sql.STRUCT@28e345c5,[+1 814 123 4706],"us","AMERICA",1400,"Cyndi.Griem@GALLINULE.COM",149,oracle.sql.STRUCT@5de110d5,25/01/56,"married","M","E: 90,000 - 109,999"
209,"Cyndi","Collins",oracle.sql.STRUCT@782e795d,[+1 215 123 4708],"us","AMERICA",1400,"Cyndi.Collins@GODWIT.COM",149,oracle.sql.STRUCT@1fbc53ff,04/02/46,"single","M","D: 70,000 - 89,999"
210,"Cybill","Clapton",oracle.sql.STRUCT@2d43e0a0,[+1 610 123 4714],"us","AMERICA",1400,"Cybill.Clapton@GOLDENEYE.COM",149,oracle.sql.STRUCT@78712a65,24/02/74,"married","F","D: 70,000 - 89,999"
211,"Luchino","Jordan",oracle.sql.STRUCT@739e40a7,[+1 412 123 4718],"us","AMERICA",1500,"Luchino.Jordan@GREBE.COM",149,oracle.sql.STRUCT@ec0d680,06/03/83,"single","F","A: Below 30,000"
212,"Luchino","Falk",oracle.sql.STRUCT@3c346118,[+1 215 123 4721],"us","AMERICA",1500,"Luchino.Falk@OVENBIRD.COM",149,oracle.sql.STRUCT@4d6746f9,25/03/72,"married","M","L: 300,000 and above"
214,"Robin","Danson",oracle.sql.STRUCT@4cfdac8a,[+1 412 123 4724],"us","AMERICA",1500,"Robin.Danson@PHAINOPEPLA.COM",149,oracle.sql.STRUCT@44010743,05/05/46,"single","M","F: 110,000 - 129,999"
215,"Orson","Perkins",oracle.sql.STRUCT@5ba2827a,[+1 717 123 4730],"us","AMERICA",1900,"Orson.Perkins@PINTAIL.COM",149,oracle.sql.STRUCT@2c855779,24/05/85,"married","M","E: 90,000 - 109,999"
216,"Orson","Koirala",oracle.sql.STRUCT@dbd379f,[+1 215 123 4738],"us","AMERICA",1900,"Orson.Koirala@PIPIT.COM",149,oracle.sql.STRUCT@414a0274,04/06/79,"single","F","J: 190,000 - 249,999"
218,"Bryan","Dvrrie",oracle.sql.STRUCT@eb4e975,[+1 412 123 4740],"us","AMERICA",2300,"Bryan.Dvrrie@REDPOLL.COM",149,oracle.sql.STRUCT@88c4945,04/07/66,"single","F","G: 130,000 - 149,999"
219,"Ajay","Sen",oracle.sql.STRUCT@6ce98604,[+1 717 123 4741],"us","AMERICA",2300,"Ajay.Sen@TROGON.COM",149,oracle.sql.STRUCT@7da1704f,13/07/77,"single","M","K: 250,000 - 299,999"
220,"Carol","Jordan",oracle.sql.STRUCT@54f7c1cf,[+1 215 123 4743],"us","AMERICA",2300,"Carol.Jordan@TURNSTONE.COM",149,oracle.sql.STRUCT@3e5b7c75,23/07/76,"married","M","I: 170,000 - 189,999"
221,"Carol","Bradford",oracle.sql.STRUCT@1ea2141c,[+1 610 123 4744],"us","AMERICA",2300,"Carol.Bradford@VERDIN.COM",149,oracle.sql.STRUCT@68f72c8f,02/08/53,"single","M","G: 130,000 - 149,999"
223,"Cary","Olin",oracle.sql.STRUCT@26471e7,[+1 717 123 4746],"us","AMERICA",2300,"Cary.Olin@WATERTHRUSH.COM",149,oracle.sql.STRUCT@67b90d0a,02/09/35,"single","M","D: 70,000 - 89,999"
224,"Clara","Krige",oracle.sql.STRUCT@6935e715,[+1 215 123 4748],"us","AMERICA",2300,"Clara.Krige@WHIMBREL.COM",149,oracle.sql.STRUCT@38f72de8,22/09/59,"married","M","H: 150,000 - 169,999"
225,"Clara","Ganesan",oracle.sql.STRUCT@19bd8858,[+1 717 123 4752],"us","AMERICA",2300,"Clara.Ganesan@WIGEON.COM",149,oracle.sql.STRUCT@36431738,02/10/59,"single","F","I: 170,000 - 189,999"
227,"Kathy","Prashant",oracle.sql.STRUCT@708843aa,[+1 814 123 4766],"us","AMERICA",2400,"Kathy.Prashant@ANI.COM",149,oracle.sql.STRUCT@7191b83e,01/11/83,"single","M","J: 190,000 - 249,999"
228,"Graham","Neeson",oracle.sql.STRUCT@41b111c,[+1 412 123 4767],"us","AMERICA",2400,"Graham.Neeson@AUKLET.COM",149,oracle.sql.STRUCT@2a4f2c70,20/11/41,"married","M","E: 90,000 - 109,999"
229,"Ian","Chapman",oracle.sql.STRUCT@18e8af80,[+1 215 123 4768],"us","AMERICA",2400,"Ian.Chapman@AVOCET.COM",149,oracle.sql.STRUCT@64c4b4eb,30/11/65,"single","M","D: 70,000 - 89,999"
230,"Danny","Wright",oracle.sql.STRUCT@380bda9e,[+1 215 123 4771],"us","AMERICA",2400,"Danny.Wright@BITTERN.COM",149,oracle.sql.STRUCT@6b745d43,20/12/48,"married","M","F: 110,000 - 129,999"
232,"Donald","Hunter",oracle.sql.STRUCT@36bd6b02,[+1 410 123 4795],"us","AMERICA",2400,"Donald.Hunter@CHACHALACA.COM",145,oracle.sql.STRUCT@779fe2d2,20/01/60,"married","M","G: 130,000 - 149,999"
233,"Graham","Spielberg",oracle.sql.STRUCT@11261995,[+1 410 123 4800],"us","AMERICA",2400,"Graham.Spielberg@CHUKAR.COM",145,oracle.sql.STRUCT@5871c0b7,29/01/70,"single","M","D: 70,000 - 89,999"
234,"Dan","Roberts",oracle.sql.STRUCT@54945c0,[+1 410 123 4805],"us","AMERICA",2400,"Dan.Roberts@NUTHATCH.COM",145,oracle.sql.STRUCT@d48bec9,18/02/73,"married","M","I: 170,000 - 189,999"
235,"Edward","Oates",oracle.sql.STRUCT@2c83f444,[+1 410 012 4715, +1 410 083 4715],"us","AMERICA",2400,"Edward.Oates@OVENBIRD.COM",145,oracle.sql.STRUCT@7aa1ed1b,21/03/55,"married","M","E: 90,000 - 109,999"
237,"Farrah","Quinlan",oracle.sql.STRUCT@3589d0ca,[+1 410 123 4812],"us","AMERICA",2400,"Farrah.Quinlan@PHAINOPEPLA.COM",145,oracle.sql.STRUCT@7dff8e44,19/04/48,"married","M","A: Below 30,000"
238,"Farrah","Lange",oracle.sql.STRUCT@4e6d746b,[+1 410 123 4813],"us","AMERICA",2400,"Farrah.Lange@PHALAROPE.COM",145,oracle.sql.STRUCT@3b519188,19/05/81,"married","M","F: 110,000 - 129,999"
239,"Hal","Stockwell",oracle.sql.STRUCT@40a519a8,[+1 301 123 4814],"us","AMERICA",2400,"Hal.Stockwell@PHOEBE.COM",145,oracle.sql.STRUCT@41a92256,29/05/66,"single","M","H: 150,000 - 169,999"
222,"Cary","Stockwell",oracle.sql.STRUCT@64c2c824,[+1 215 123 4745],"us","AMERICA",2300,"Cary.Stockwell@VIREO.COM",149,oracle.sql.STRUCT@53a8d8e5,23/08/63,"married","M","I: 170,000 - 189,999"
226,"Ajay","Andrews",oracle.sql.STRUCT@3b28e361,[+1 412 123 4763],"us","AMERICA",2300,"Ajay.Andrews@YELLOWTHROAT.COM",149,oracle.sql.STRUCT@339bddc0,21/10/56,"married","M","F: 110,000 - 129,999"
231,"Danny","Rourke",oracle.sql.STRUCT@41eaa07f,[+1 301 123 4794],"us","AMERICA",2400,"Danny.Rourke@BRANT.COM",145,oracle.sql.STRUCT@54903757,31/12/47,"single","M","F: 110,000 - 129,999"
236,"Edward","Julius",oracle.sql.STRUCT@285fe54f,[+1 301 123 4809],"us","AMERICA",2400,"Edward.Julius@PARULA.COM",145,oracle.sql.STRUCT@45475859,30/03/86,"single","M","F: 110,000 - 129,999"
261,"Emmet","Garcia",oracle.sql.STRUCT@51baf1d6,[+1 716 123 4582],"us","AMERICA",3600,"Emmet.Garcia@VIREO.COM",149,oracle.sql.STRUCT@4454e39,13/06/61,"married","M","H: 150,000 - 169,999"
266,"Prem","Cardinale",oracle.sql.STRUCT@5367a663,[+1 814 123 4755],"us","AMERICA",3700,"Prem.Cardinale@BITTERN.COM",149,oracle.sql.STRUCT@2c1db9c6,01/09/70,"single","M","L: 300,000 and above"
270,"Meg","Derek",oracle.sql.STRUCT@2a2fd9d2,[+1 616 123 4166],"us","AMERICA",3700,"Meg.Derek@FLICKER.COM",145,oracle.sql.STRUCT@4357e28,10/11/71,"married","M","F: 110,000 - 129,999"
275,"Dom","McQueen",oracle.sql.STRUCT@6a0f8473,[+1 518 123 4532],"us","AMERICA",5000,"Dom.McQueen@AUKLET.COM",149,oracle.sql.STRUCT@2b9dc37d,08/02/84,"married","F","G: 130,000 - 149,999"
279,"Holly","Kurosawa",oracle.sql.STRUCT@7fa87e95,[+1 717 123 4679],"us","AMERICA",5000,"Holly.Kurosawa@CARACARA.COM",149,oracle.sql.STRUCT@50438b76,19/04/61,"single","M","I: 170,000 - 189,999"
283,"Kurt","Heard",oracle.sql.STRUCT@46f9b111,[+1 410 123 4829],"us","AMERICA",5000,"Kurt.Heard@CURLEW.COM",145,oracle.sql.STRUCT@33a0498,18/06/94,"single","M","H: 150,000 - 169,999"
352,"Kenneth","Redford",oracle.sql.STRUCT@3f5a9ebc,[+39 10 012 4381, +39 10 083 4381],"i","ITALY",3600,"Kenneth.Redford@REDSTART.COM",147,,13/07/71,"single","F","B: 30,000 - 49,999"
378,"Meg","Sen",oracle.sql.STRUCT@730eaa1a,[+66 76 012 4633, +66 76 083 4633],"th","THAILAND",3700,"Meg.Sen@COWBIRD.COM",149,,30/09/53,"married","M","C: 50,000 - 69,999"
448,"Richard","Winters",oracle.sql.STRUCT@7874fc53,[+39 2 012 4773],"i","ITALY",500,"Richard.Winters@SNIPE.COM",147,,30/11/54,"married","M","F: 110,000 - 129,999"
452,"Ridley","Coyote",oracle.sql.STRUCT@2b393901,[+39 49 012 4781],"i","ITALY",700,"Ridley.Coyote@ANI.COM",147,,31/01/49,"married","M","F: 110,000 - 129,999"
463,"Robin","Adjani",oracle.sql.STRUCT@40fdfda4,[+91 80 012 4803],"hi","INDIA",1500,"Robin.Adjani@MOORHEN.COM",148,,01/04/49,"married","F","C: 50,000 - 69,999"
468,"Rodolfo","Altman",oracle.sql.STRUCT@4625c1db,[+91 11 012 4813, +91 11 083 4813],"hi","INDIA",5000,"Rodolfo.Altman@SHRIKE.COM",148,,11/05/83,"single","F","F: 110,000 - 129,999"
475,"Romy","McCarthy",oracle.sql.STRUCT@19ec3b28,[+91 33 012 4827, +91 33 083 4827],"hi","INDIA",5000,"Romy.McCarthy@STILT.COM",148,,10/07/33,"single","F","D: 70,000 - 89,999"
479,"Roxanne","Shepherd",oracle.sql.STRUCT@7b7ff825,[+91 11 012 4835, +91 11 083 4835],"hi","INDIA",1200,"Roxanne.Shepherd@DUNLIN.COM",148,,08/09/63,"single","F","I: 170,000 - 189,999"
483,"Roy","Bates",oracle.sql.STRUCT@54403a33,[+91 80 012 4843, +91 80 083 4843],"hi","INDIA",5000,"Roy.Bates@WIGEON.COM",148,,07/11/42,"single","M","G: 130,000 - 149,999"
731,"Margaux","Capshaw",oracle.sql.STRUCT@3c030279,[+39 6 012 4539, +39 6 083 4539],"i","ITALY",2400,"Margaux.Capshaw@EIDER.COM",147,,02/10/33,"single","M","B: 30,000 - 49,999"
757,"Kiefer","Reynolds",oracle.sql.STRUCT@444e4baa,[+39 6 012 4391],"i","ITALY",700,"Kiefer.Reynolds@AVOCET.COM",147,,21/12/53,"married","M","F: 110,000 - 129,999"
769,"Kris","Harris",oracle.sql.STRUCT@40742dd6,[+39 49 012 4415],"i","ITALY",400,"Kris.Harris@DIPPER.COM",147,,19/02/49,"married","M","G: 130,000 - 149,999"
772,"Kristin","Savage",oracle.sql.STRUCT@15b00649,[+39 10 012 4421],"i","ITALY",400,"Kristin.Savage@CURLEW.COM",147,,01/04/43,"single","F","F: 110,000 - 129,999"
827,"Alain","Siegel",oracle.sql.STRUCT@3184ce4c,[+41 58 012 3531],"d","SWITZERLAND",500,"Alain.Siegel@VIREO.COM",147,,19/06/73,"married","F","I: 170,000 - 189,999"
831,"Albert","Bel Geddes",oracle.sql.STRUCT@7a1d0cd,[+41 62 012 3539, +41 62 083 3539],"d","SWITZERLAND",3500,"Albert.BelGeddes@DIPPER.COM",147,,17/09/52,"married","M","E: 90,000 - 109,999"
835,"Alexander","Eastwood",oracle.sql.STRUCT@66da4772,[+41 66 012 3547],"d","SWITZERLAND",1200,"Alexander.Eastwood@AVOCET.COM",147,,16/11/42,"married","F","E: 90,000 - 109,999"
839,"Alfred","Johnson",oracle.sql.STRUCT@734d97ae,[+41 81 012 3555],"d","SWITZERLAND",3500,"Alfred.Johnson@FLICKER.COM",147,,14/02/57,"married","M","J: 190,000 - 249,999"
843,"Alice","Oates",oracle.sql.STRUCT@642cd125,[+41 4 012 3563],"d","SWITZERLAND",700,"Alice.Oates@BECARD.COM",147,,25/04/59,"single","F","D: 70,000 - 89,999"
846,"Ally","Brando",oracle.sql.STRUCT@6d8242d5,[+41 31 012 3569, +41 31 083 3569],"d","SWITZERLAND",5000,"Ally.Brando@PINTAIL.COM",147,,14/06/62,"married","F","L: 300,000 and above"
